city_name,year,Clear sky,Cloudy,Drizzle,Moderate Rain,Snow fall,Unknown,mean_annual_temperature
Madrid,1983,176.0,99.0,66.0,24.0,0.0,0.0,13.96958904109589
Madrid,1984,145.0,97.0,92.0,24.0,8.0,0.0,12.892349726775958
Madrid,1985,155.0,93.0,86.0,25.0,6.0,0.0,14.237534246575342
Madrid,1986,142.0,107.0,85.0,24.0,7.0,0.0,13.624931506849316
Madrid,1987,133.0,108.0,89.0,28.0,7.0,0.0,14.216164383561642
Madrid,1988,149.0,105.0,84.0,27.0,1.0,0.0,13.611475409836066
Madrid,1989,151.0,86.0,80.0,45.0,3.0,0.0,14.71041095890411
Madrid,1990,154.0,114.0,76.0,19.0,2.0,0.0,14.341095890410958
Madrid,1991,150.0,110.0,77.0,22.0,6.0,0.0,13.561095890410959
Madrid,1992,172.0,101.0,75.0,16.0,2.0,0.0,13.469125683060108
Madrid,1993,146.0,101.0,92.0,24.0,2.0,0.0,12.781369863013698
Madrid,1994,179.0,94.0,76.0,16.0,0.0,0.0,14.476438356164383
Madrid,1995,154.0,112.0,78.0,20.0,1.0,0.0,15.075068493150685
Madrid,1996,134.0,94.0,106.0,27.0,5.0,0.0,13.910928961748633
Madrid,1997,137.0,94.0,94.0,31.0,9.0,0.0,14.623561643835618
Madrid,1998,156.0,105.0,75.0,26.0,3.0,0.0,14.083835616438357
Madrid,1999,164.0,100.0,75.0,19.0,7.0,0.0,14.016986301369862
Madrid,2000,171.0,80.0,83.0,27.0,5.0,0.0,14.210928961748634
Madrid,2001,150.0,106.0,87.0,19.0,3.0,0.0,14.330136986301369
Madrid,2002,123.0,126.0,83.0,31.0,2.0,0.0,14.262739726027396
Madrid,2003,144.0,96.0,91.0,29.0,5.0,0.0,14.604383561643836
Madrid,2004,152.0,119.0,71.0,19.0,5.0,0.0,13.942076502732242
Madrid,2005,179.0,105.0,65.0,12.0,4.0,0.0,14.24904109589041
Madrid,2006,151.0,112.0,66.0,28.0,8.0,0.0,14.921095890410959
Madrid,2007,171.0,95.0,72.0,24.0,3.0,0.0,13.561095890410959
Madrid,2008,146.0,104.0,87.0,23.0,6.0,0.0,13.6948087431694
Madrid,2009,172.0,94.0,73.0,15.0,11.0,0.0,15.072328767123286
Madrid,2010,133.0,98.0,91.0,31.0,12.0,0.0,13.803013698630139
Madrid,2011,185.0,81.0,72.0,23.0,4.0,0.0,14.85890410958904
Madrid,2012,179.0,98.0,75.0,13.0,1.0,0.0,14.489344262295083
Madrid,2013,153.0,93.0,83.0,29.0,7.0,0.0,13.869041095890411
Madrid,2014,144.0,101.0,87.0,28.0,5.0,0.0,14.882191780821918
Madrid,2015,164.0,109.0,77.0,12.0,3.0,0.0,15.304383561643837
Madrid,2016,151.0,92.0,89.0,33.0,1.0,0.0,14.962295081967213
Madrid,2017,163.0,94.0,77.0,29.0,2.0,0.0,15.805205479452054
Madrid,2018,118.0,96.0,100.0,38.0,13.0,0.0,14.549589041095892
Madrid,2019,160.0,95.0,80.0,29.0,1.0,0.0,15.326027397260274
Madrid,2020,133.0,101.0,92.0,34.0,6.0,0.0,15.306010928961749
Madrid,2021,143.0,85.0,97.0,36.0,4.0,0.0,14.915068493150685
Madrid,2022,132.0,103.0,82.0,45.0,3.0,0.0,16.232602739726026
Madrid,2023,152.0,90.0,85.0,36.0,2.0,0.0,15.774520547945205
Madrid,2024,119.0,68.0,71.0,37.0,5.0,1.0,17.237123745819396
Manchester,1980,15.0,110.0,152.0,62.0,27.0,0.0,8.746174863387978
Manchester,1981,5.0,112.0,156.0,58.0,34.0,0.0,8.413150684931507
Manchester,1982,11.0,115.0,150.0,72.0,17.0,0.0,9.256438356164383
Manchester,1983,19.0,118.0,138.0,68.0,22.0,0.0,9.246027397260274
Manchester,1984,22.0,125.0,141.0,57.0,21.0,0.0,9.152185792349727
Manchester,1985,12.0,116.0,162.0,47.0,28.0,0.0,8.263287671232877
Manchester,1986,12.0,100.0,157.0,56.0,40.0,0.0,8.086301369863014
Manchester,1987,14.0,127.0,137.0,69.0,18.0,0.0,8.433150684931507
Manchester,1988,14.0,106.0,154.0,73.0,19.0,0.0,9.252185792349728
Manchester,1989,16.0,158.0,121.0,51.0,19.0,0.0,9.769589041095891
Manchester,1990,17.0,120.0,156.0,53.0,19.0,0.0,9.958356164383563
Manchester,1991,17.0,133.0,144.0,50.0,21.0,0.0,8.964383561643835
Manchester,1992,19.0,116.0,150.0,71.0,10.0,0.0,9.2
Manchester,1993,12.0,126.0,150.0,55.0,22.0,0.0,8.738630136986302
Manchester,1994,10.0,114.0,147.0,74.0,20.0,0.0,9.401369863013699
Manchester,1995,32.0,123.0,135.0,34.0,41.0,0.0,9.741643835616438
Manchester,1996,14.0,118.0,158.0,48.0,28.0,0.0,8.48688524590164
Manchester,1997,26.0,122.0,151.0,55.0,11.0,0.0,9.82931506849315
Manchester,1998,8.0,105.0,165.0,76.0,11.0,0.0,9.616164383561644
Manchester,1999,11.0,112.0,154.0,66.0,22.0,0.0,9.905753424657535
Manchester,2000,6.0,91.0,173.0,82.0,14.0,0.0,9.3724043715847
Manchester,2001,15.0,117.0,150.0,62.0,21.0,0.0,9.087397260273972
Manchester,2002,11.0,118.0,155.0,74.0,7.0,0.0,9.84054794520548
Manchester,2003,34.0,138.0,124.0,56.0,13.0,0.0,9.815068493150685
Manchester,2004,7.0,111.0,160.0,71.0,17.0,0.0,9.786065573770491
Manchester,2005,12.0,123.0,154.0,57.0,19.0,0.0,9.832876712328767
Manchester,2006,18.0,112.0,152.0,72.0,11.0,0.0,10.157534246575343
Manchester,2007,9.0,141.0,139.0,67.0,9.0,0.0,9.79890410958904
Manchester,2008,14.0,93.0,164.0,78.0,17.0,0.0,9.280054644808743
Manchester,2009,7.0,110.0,156.0,72.0,20.0,0.0,9.331780821917809
Manchester,2010,13.0,145.0,133.0,43.0,31.0,0.0,8.154246575342466
Manchester,2011,17.0,117.0,150.0,66.0,15.0,0.0,10.012054794520548
Manchester,2012,10.0,105.0,156.0,80.0,15.0,0.0,8.89398907103825
Manchester,2013,9.0,138.0,143.0,48.0,27.0,0.0,8.873150684931506
Manchester,2014,6.0,103.0,176.0,65.0,15.0,0.0,10.226301369863014
Manchester,2015,5.0,120.0,135.0,77.0,28.0,0.0,9.413424657534247
Manchester,2016,12.0,121.0,156.0,57.0,20.0,0.0,9.660655737704918
Manchester,2017,14.0,62.0,183.0,86.0,20.0,0.0,10.147945205479452
Manchester,2018,19.0,92.0,164.0,62.0,28.0,0.0,10.25068493150685
Manchester,2019,18.0,81.0,163.0,91.0,12.0,0.0,9.946849315068492
Manchester,2020,23.0,78.0,159.0,92.0,14.0,0.0,10.303825136612021
Manchester,2021,10.0,92.0,173.0,62.0,28.0,0.0,9.990958904109588
Manchester,2022,14.0,73.0,166.0,89.0,23.0,0.0,10.72109589041096
Manchester,2023,14.0,68.0,169.0,98.0,16.0,0.0,10.62027397260274
Manchester,2024,4.0,54.0,150.0,81.0,11.0,1.0,11.139130434782608
Melbourne,1980,56.0,133.0,128.0,49.0,0.0,0.0,14.738251366120219
Melbourne,1981,43.0,137.0,140.0,44.0,1.0,0.0,14.732328767123288
Melbourne,1982,68.0,154.0,111.0,32.0,0.0,0.0,14.581917808219178
Melbourne,1983,32.0,140.0,136.0,57.0,0.0,0.0,14.140273972602738
Melbourne,1984,48.0,134.0,134.0,50.0,0.0,0.0,13.866939890710382
Melbourne,1985,36.0,132.0,141.0,56.0,0.0,0.0,14.184383561643836
Melbourne,1986,26.0,146.0,150.0,42.0,1.0,0.0,13.68027397260274
Melbourne,1987,38.0,155.0,126.0,46.0,0.0,0.0,13.91041095890411
Melbourne,1988,50.0,140.0,129.0,47.0,0.0,0.0,15.100819672131147
Melbourne,1989,38.0,128.0,146.0,53.0,0.0,0.0,14.315068493150685
Melbourne,1990,37.0,138.0,146.0,44.0,0.0,0.0,14.53013698630137
Melbourne,1991,36.0,148.0,129.0,52.0,0.0,0.0,14.159178082191781
Melbourne,1992,28.0,132.0,144.0,62.0,0.0,0.0,13.641803278688524
Melbourne,1993,38.0,140.0,130.0,57.0,0.0,0.0,14.369315068493151
Melbourne,1994,52.0,144.0,129.0,40.0,0.0,0.0,14.0413698630137
Melbourne,1995,29.0,137.0,138.0,61.0,0.0,0.0,13.451232876712329
Melbourne,1996,24.0,127.0,167.0,48.0,0.0,0.0,13.383060109289618
Melbourne,1997,44.0,175.0,111.0,35.0,0.0,0.0,14.445753424657534
Melbourne,1998,39.0,157.0,120.0,48.0,1.0,0.0,14.176986301369864
Melbourne,1999,45.0,149.0,123.0,48.0,0.0,0.0,14.577808219178081
Melbourne,2000,57.0,131.0,125.0,53.0,0.0,0.0,14.751912568306011
Melbourne,2001,36.0,151.0,139.0,39.0,0.0,0.0,14.558904109589042
Melbourne,2002,46.0,148.0,129.0,42.0,0.0,0.0,14.71013698630137
Melbourne,2003,50.0,150.0,118.0,47.0,0.0,0.0,14.45013698630137
Melbourne,2004,33.0,165.0,119.0,49.0,0.0,0.0,14.299453551912569
Melbourne,2005,50.0,143.0,127.0,45.0,0.0,0.0,15.058904109589042
Melbourne,2006,50.0,177.0,109.0,29.0,0.0,0.0,14.512602739726029
Melbourne,2007,53.0,146.0,119.0,47.0,0.0,0.0,15.43041095890411
Melbourne,2008,43.0,146.0,145.0,32.0,0.0,0.0,14.630601092896175
Melbourne,2009,59.0,159.0,106.0,41.0,0.0,0.0,15.07917808219178
Melbourne,2010,47.0,122.0,139.0,57.0,0.0,0.0,14.714520547945206
Melbourne,2011,36.0,149.0,134.0,46.0,0.0,0.0,14.696986301369861
Melbourne,2012,41.0,124.0,159.0,42.0,0.0,0.0,14.767486338797813
Melbourne,2013,49.0,138.0,135.0,43.0,0.0,0.0,15.211506849315068
Melbourne,2014,42.0,153.0,127.0,43.0,0.0,0.0,15.367123287671232
Melbourne,2015,41.0,162.0,131.0,31.0,0.0,0.0,14.983013698630138
Melbourne,2016,30.0,142.0,139.0,55.0,0.0,0.0,15.069398907103825
Melbourne,2017,41.0,115.0,152.0,57.0,0.0,0.0,14.9586301369863
Melbourne,2018,39.0,111.0,167.0,48.0,0.0,0.0,15.141643835616438
Melbourne,2019,38.0,106.0,172.0,48.0,1.0,0.0,15.134794520547945
Melbourne,2020,42.0,98.0,164.0,61.0,1.0,0.0,14.371311475409835
Melbourne,2021,35.0,93.0,179.0,58.0,0.0,0.0,14.267671232876712
Melbourne,2022,26.0,85.0,172.0,82.0,0.0,0.0,14.626301369863015
Melbourne,2023,33.0,98.0,169.0,65.0,0.0,0.0,14.798356164383561
Melbourne,2024,32.0,101.0,119.0,48.0,0.0,1.0,14.210367892976587
Mexico City,1980,81.0,117.0,118.0,50.0,0.0,0.0,15.14398907103825
Mexico City,1981,73.0,108.0,129.0,55.0,0.0,0.0,14.706301369863015
Mexico City,1982,80.0,136.0,115.0,34.0,0.0,0.0,15.573424657534247
Mexico City,1983,117.0,114.0,92.0,42.0,0.0,0.0,15.376164383561644
Mexico City,1984,74.0,116.0,121.0,55.0,0.0,0.0,14.722677595628415
Mexico City,1985,50.0,130.0,137.0,48.0,0.0,0.0,14.668219178082191
Mexico City,1986,76.0,118.0,115.0,56.0,0.0,0.0,14.797534246575344
Mexico City,1987,88.0,139.0,105.0,33.0,0.0,0.0,15.256164383561643
Mexico City,1988,84.0,134.0,104.0,44.0,0.0,0.0,15.572131147540983
Mexico City,1989,94.0,108.0,123.0,40.0,0.0,0.0,15.158904109589042
Mexico City,1990,70.0,116.0,120.0,59.0,0.0,0.0,15.113150684931508
Mexico City,1991,86.0,103.0,113.0,63.0,0.0,0.0,15.556986301369864
Mexico City,1992,58.0,114.0,142.0,52.0,0.0,0.0,14.676775956284153
Mexico City,1993,107.0,105.0,105.0,48.0,0.0,0.0,15.581917808219178
Mexico City,1994,86.0,108.0,110.0,61.0,0.0,0.0,15.77945205479452
Mexico City,1995,81.0,122.0,113.0,49.0,0.0,0.0,15.555890410958902
Mexico City,1996,102.0,89.0,132.0,43.0,0.0,0.0,15.256557377049178
Mexico City,1997,86.0,103.0,134.0,42.0,0.0,0.0,15.134520547945206
Mexico City,1998,131.0,88.0,106.0,40.0,0.0,0.0,16.25041095890411
Mexico City,1999,97.0,137.0,101.0,30.0,0.0,0.0,15.205479452054794
Mexico City,2000,100.0,111.0,122.0,33.0,0.0,0.0,15.456010928961748
Mexico City,2001,79.0,128.0,114.0,44.0,0.0,0.0,15.072054794520549
Mexico City,2002,82.0,118.0,118.0,47.0,0.0,0.0,15.587945205479453
Mexico City,2003,92.0,118.0,108.0,47.0,0.0,0.0,15.673972602739726
Mexico City,2004,72.0,128.0,125.0,41.0,0.0,0.0,15.187978142076503
Mexico City,2005,97.0,131.0,91.0,46.0,0.0,0.0,15.823835616438355
Mexico City,2006,82.0,119.0,119.0,45.0,0.0,0.0,15.278082191780822
Mexico City,2007,73.0,126.0,102.0,64.0,0.0,0.0,15.39917808219178
Mexico City,2008,100.0,119.0,105.0,42.0,0.0,0.0,15.353825136612022
Mexico City,2009,87.0,124.0,111.0,43.0,0.0,0.0,16.01041095890411
Mexico City,2010,99.0,126.0,93.0,47.0,0.0,0.0,15.416164383561643
Mexico City,2011,116.0,120.0,99.0,30.0,0.0,0.0,16.061917808219178
Mexico City,2012,77.0,139.0,113.0,37.0,0.0,0.0,15.540437158469945
Mexico City,2013,87.0,113.0,111.0,54.0,0.0,0.0,15.812328767123288
Mexico City,2014,70.0,120.0,129.0,46.0,0.0,0.0,15.659178082191781
Mexico City,2015,43.0,115.0,141.0,66.0,0.0,0.0,15.753150684931505
Mexico City,2016,62.0,122.0,126.0,56.0,0.0,0.0,15.59016393442623
Mexico City,2017,82.0,71.0,116.0,96.0,0.0,0.0,16.713698630136985
Mexico City,2018,50.0,67.0,129.0,119.0,0.0,0.0,16.350684931506848
Mexico City,2019,77.0,66.0,126.0,96.0,0.0,0.0,17.27150684931507
Mexico City,2020,82.0,79.0,131.0,74.0,0.0,0.0,17.418306010928962
Mexico City,2021,84.0,63.0,115.0,103.0,0.0,0.0,16.786849315068494
Mexico City,2022,63.0,81.0,118.0,103.0,0.0,0.0,16.75150684931507
Mexico City,2023,76.0,88.0,114.0,87.0,0.0,0.0,17.223561643835616
Mexico City,2024,62.0,77.0,63.0,98.0,0.0,1.0,18.09732441471572
Miami,1980,51.0,81.0,164.0,70.0,0.0,0.0,24.053551912568306
Miami,1981,69.0,91.0,146.0,59.0,0.0,0.0,23.713972602739727
Miami,1982,56.0,69.0,163.0,77.0,0.0,0.0,24.50657534246575
Miami,1983,41.0,74.0,159.0,91.0,0.0,0.0,23.833972602739724
Miami,1984,55.0,85.0,159.0,67.0,0.0,0.0,23.81502732240437
Miami,1985,70.0,76.0,143.0,76.0,0.0,0.0,23.981643835616435
Miami,1986,54.0,62.0,176.0,73.0,0.0,0.0,24.28767123287671
Miami,1987,59.0,83.0,152.0,71.0,0.0,0.0,24.074246575342467
Miami,1988,63.0,59.0,174.0,70.0,0.0,0.0,24.133333333333333
Miami,1989,83.0,58.0,164.0,60.0,0.0,0.0,24.49671232876712
Miami,1990,53.0,78.0,173.0,61.0,0.0,0.0,25.02082191780822
Miami,1991,60.0,53.0,177.0,75.0,0.0,0.0,24.72821917808219
Miami,1992,62.0,77.0,156.0,71.0,0.0,0.0,24.18032786885246
Miami,1993,52.0,78.0,150.0,85.0,0.0,0.0,24.336438356164383
Miami,1994,34.0,57.0,184.0,90.0,0.0,0.0,24.57013698630137
Miami,1995,55.0,65.0,150.0,95.0,0.0,0.0,24.207123287671234
Miami,1996,44.0,51.0,192.0,79.0,0.0,0.0,23.763934426229508
Miami,1997,42.0,64.0,163.0,96.0,0.0,0.0,24.404657534246578
Miami,1998,76.0,80.0,147.0,62.0,0.0,0.0,24.794520547945204
Miami,1999,73.0,69.0,144.0,79.0,0.0,0.0,24.34767123287671
Miami,2000,58.0,75.0,165.0,68.0,0.0,0.0,24.151092896174863
Miami,2001,66.0,78.0,150.0,71.0,0.0,0.0,24.216986301369865
Miami,2002,57.0,80.0,159.0,69.0,0.0,0.0,24.75041095890411
Miami,2003,41.0,86.0,157.0,81.0,0.0,0.0,24.634794520547945
Miami,2004,56.0,89.0,166.0,55.0,0.0,0.0,24.45792349726776
Miami,2005,66.0,68.0,160.0,71.0,0.0,0.0,24.30109589041096
Miami,2006,76.0,81.0,148.0,60.0,0.0,0.0,24.512054794520548
Miami,2007,41.0,74.0,172.0,78.0,0.0,0.0,24.801369863013697
Miami,2008,52.0,90.0,135.0,89.0,0.0,0.0,24.540983606557376
Miami,2009,57.0,80.0,151.0,77.0,0.0,0.0,24.537808219178082
Miami,2010,68.0,74.0,142.0,81.0,0.0,0.0,23.500547945205483
Miami,2011,60.0,71.0,162.0,72.0,0.0,0.0,24.815068493150687
Miami,2012,50.0,83.0,161.0,72.0,0.0,0.0,24.47896174863388
Miami,2013,49.0,64.0,170.0,82.0,0.0,0.0,24.67616438356164
Miami,2014,60.0,84.0,128.0,93.0,0.0,0.0,24.689589041095893
Miami,2015,53.0,64.0,175.0,73.0,0.0,0.0,25.528767123287672
Miami,2016,32.0,87.0,150.0,97.0,0.0,0.0,24.764480874316938
Miami,2017,26.0,52.0,193.0,94.0,0.0,0.0,24.82054794520548
Miami,2018,14.0,44.0,207.0,100.0,0.0,0.0,24.473698630136987
Miami,2019,21.0,37.0,210.0,97.0,0.0,0.0,25.04931506849315
Miami,2020,17.0,49.0,199.0,101.0,0.0,0.0,25.159562841530054
Miami,2021,21.0,56.0,191.0,97.0,0.0,0.0,24.7586301369863
Miami,2022,19.0,30.0,191.0,125.0,0.0,0.0,24.764657534246577
Miami,2023,26.0,57.0,150.0,132.0,0.0,0.0,25.080273972602736
Miami,2024,20.0,39.0,140.0,101.0,0.0,1.0,25.32876254180602
Milan,1980,75.0,140.0,98.0,38.0,15.0,0.0,11.210655737704919
Milan,1981,92.0,122.0,81.0,56.0,14.0,0.0,11.276986301369863
Milan,1982,76.0,127.0,89.0,59.0,14.0,0.0,12.009041095890412
Milan,1983,107.0,123.0,81.0,43.0,11.0,0.0,11.997260273972604
Milan,1984,84.0,124.0,86.0,56.0,16.0,0.0,10.9724043715847
Milan,1985,86.0,115.0,94.0,45.0,25.0,0.0,11.524109589041096
Milan,1986,81.0,133.0,78.0,50.0,23.0,0.0,11.668219178082191
Milan,1987,80.0,129.0,93.0,49.0,14.0,0.0,11.680821917808219
Milan,1988,94.0,122.0,93.0,52.0,5.0,0.0,12.140437158469945
Milan,1989,96.0,127.0,86.0,52.0,4.0,0.0,12.19972602739726
Milan,1990,112.0,80.0,117.0,49.0,7.0,0.0,12.259178082191783
Milan,1991,125.0,107.0,81.0,41.0,11.0,0.0,12.087671232876712
Milan,1992,102.0,129.0,76.0,55.0,4.0,0.0,12.239071038251366
Milan,1993,113.0,109.0,81.0,55.0,7.0,0.0,12.104657534246575
Milan,1994,94.0,118.0,103.0,49.0,1.0,0.0,13.133972602739725
Milan,1995,110.0,97.0,102.0,47.0,9.0,0.0,11.983287671232876
Milan,1996,74.0,91.0,125.0,59.0,17.0,0.0,11.842349726775957
Milan,1997,110.0,126.0,83.0,39.0,7.0,0.0,12.910684931506848
Milan,1998,124.0,108.0,76.0,48.0,9.0,0.0,12.464383561643835
Milan,1999,99.0,112.0,94.0,45.0,15.0,0.0,12.465753424657533
Milan,2000,105.0,100.0,91.0,67.0,3.0,0.0,13.019125683060109
Milan,2001,99.0,103.0,104.0,47.0,12.0,0.0,12.74904109589041
Milan,2002,83.0,105.0,99.0,74.0,4.0,0.0,12.62794520547945
Milan,2003,124.0,90.0,104.0,34.0,13.0,0.0,13.731780821917809
Milan,2004,76.0,120.0,117.0,41.0,12.0,0.0,12.634699453551914
Milan,2005,89.0,131.0,79.0,40.0,26.0,0.0,12.175890410958903
Milan,2006,95.0,121.0,104.0,38.0,7.0,0.0,12.927671232876714
Milan,2007,111.0,119.0,91.0,40.0,4.0,0.0,13.304109589041095
Milan,2008,87.0,93.0,104.0,67.0,15.0,0.0,12.555737704918032
Milan,2009,85.0,112.0,100.0,50.0,18.0,0.0,13.0786301369863
Milan,2010,64.0,115.0,90.0,68.0,28.0,0.0,11.879999999999999
Milan,2011,99.0,127.0,81.0,48.0,10.0,0.0,13.280547945205479
Milan,2012,103.0,96.0,100.0,52.0,15.0,0.0,12.857377049180329
Milan,2013,77.0,93.0,118.0,59.0,18.0,0.0,12.415616438356164
Milan,2014,61.0,101.0,112.0,85.0,6.0,0.0,13.45095890410959
Milan,2015,84.0,130.0,85.0,56.0,10.0,0.0,13.546301369863013
Milan,2016,80.0,112.0,101.0,69.0,4.0,0.0,12.96448087431694
Milan,2017,116.0,94.0,87.0,57.0,11.0,0.0,13.436164383561643
Milan,2018,63.0,70.0,133.0,84.0,15.0,0.0,13.750410958904109
Milan,2019,100.0,69.0,103.0,86.0,7.0,0.0,14.003561643835617
Milan,2020,92.0,93.0,106.0,71.0,4.0,0.0,13.620765027322404
Milan,2021,79.0,102.0,111.0,63.0,10.0,0.0,13.182191780821919
Milan,2022,99.0,121.0,77.0,61.0,7.0,0.0,14.715616438356165
Milan,2023,94.0,92.0,92.0,82.0,5.0,0.0,14.326027397260274
Milan,2024,53.0,61.0,85.0,98.0,3.0,1.0,15.503010033444815
Minneapolis,1980,125.0,106.0,63.0,41.0,31.0,0.0,13.692076502732242
Minneapolis,1981,110.0,108.0,80.0,53.0,14.0,0.0,13.82
Minneapolis,1982,88.0,104.0,87.0,52.0,34.0,0.0,12.152602739726026
Minneapolis,1983,100.0,106.0,73.0,46.0,40.0,0.0,12.26849315068493
Minneapolis,1984,113.0,96.0,80.0,53.0,24.0,0.0,12.687431693989073
Minneapolis,1985,94.0,115.0,60.0,61.0,35.0,0.0,11.883287671232877
Minneapolis,1986,111.0,95.0,89.0,58.0,12.0,0.0,13.803561643835616
Minneapolis,1987,138.0,73.0,68.0,59.0,27.0,0.0,13.718630136986302
Minneapolis,1988,150.0,85.0,61.0,46.0,24.0,0.0,13.608743169398908
Minneapolis,1989,125.0,92.0,76.0,41.0,31.0,0.0,12.774246575342467
Minneapolis,1990,136.0,65.0,80.0,60.0,24.0,0.0,14.225205479452054
Minneapolis,1991,121.0,94.0,76.0,54.0,20.0,0.0,14.306849315068494
Minneapolis,1992,101.0,106.0,83.0,59.0,17.0,0.0,13.009289617486338
Minneapolis,1993,95.0,92.0,79.0,63.0,36.0,0.0,11.618630136986301
Minneapolis,1994,143.0,88.0,65.0,48.0,21.0,0.0,13.361917808219179
Minneapolis,1995,136.0,97.0,53.0,50.0,29.0,0.0,12.612876712328767
Minneapolis,1996,103.0,110.0,78.0,54.0,21.0,0.0,12.18551912568306
Minneapolis,1997,115.0,108.0,62.0,51.0,29.0,0.0,12.558082191780821
Minneapolis,1998,117.0,112.0,65.0,52.0,19.0,0.0,13.93972602739726
Minneapolis,1999,143.0,93.0,53.0,58.0,18.0,0.0,13.806849315068494
Minneapolis,2000,131.0,100.0,71.0,43.0,21.0,0.0,13.731420765027321
Minneapolis,2001,138.0,83.0,75.0,53.0,16.0,0.0,13.665479452054793
Minneapolis,2002,131.0,98.0,73.0,41.0,22.0,0.0,13.393150684931507
Minneapolis,2003,131.0,117.0,60.0,37.0,20.0,0.0,13.21013698630137
Minneapolis,2004,118.0,114.0,69.0,49.0,16.0,0.0,13.556284153005466
Minneapolis,2005,137.0,101.0,62.0,44.0,21.0,0.0,13.835342465753424
Minneapolis,2006,150.0,96.0,65.0,44.0,10.0,0.0,14.865479452054794
Minneapolis,2007,126.0,91.0,68.0,52.0,28.0,0.0,13.64931506849315
Minneapolis,2008,117.0,107.0,73.0,44.0,25.0,0.0,12.524043715846995
Minneapolis,2009,98.0,115.0,77.0,49.0,26.0,0.0,12.683013698630138
Minneapolis,2010,131.0,112.0,49.0,53.0,20.0,0.0,13.743287671232878
Minneapolis,2011,144.0,97.0,59.0,39.0,26.0,0.0,13.8413698630137
Minneapolis,2012,169.0,102.0,47.0,36.0,12.0,0.0,15.89344262295082
Minneapolis,2013,121.0,112.0,57.0,46.0,29.0,0.0,12.667397260273974
Minneapolis,2014,130.0,96.0,62.0,43.0,34.0,0.0,12.981643835616438
Minneapolis,2015,126.0,98.0,61.0,61.0,19.0,0.0,14.256712328767122
Minneapolis,2016,127.0,99.0,68.0,55.0,17.0,0.0,14.860382513661202
Minneapolis,2017,113.0,100.0,89.0,51.0,12.0,0.0,14.263561643835615
Minneapolis,2018,107.0,108.0,73.0,43.0,34.0,0.0,13.133150684931508
Minneapolis,2019,114.0,94.0,60.0,61.0,36.0,0.0,12.67013698630137
Minneapolis,2020,137.0,96.0,70.0,32.0,31.0,0.0,13.883879781420765
Minneapolis,2021,134.0,106.0,76.0,34.0,15.0,0.0,14.755068493150686
Minneapolis,2022,135.0,112.0,48.0,50.0,20.0,0.0,13.730684931506849
Minneapolis,2023,125.0,115.0,60.0,42.0,23.0,0.0,14.372876712328768
Minneapolis,2024,124.0,64.0,53.0,42.0,17.0,1.0,16.505685618729096
Minsk,1980,17.0,115.0,107.0,47.0,80.0,0.0,4.23087431693989
Minsk,1981,33.0,112.0,92.0,30.0,98.0,0.0,6.013424657534247
Minsk,1982,32.0,128.0,96.0,41.0,68.0,0.0,5.975616438356164
Minsk,1983,26.0,108.0,110.0,34.0,87.0,0.0,7.1446575342465755
Minsk,1984,24.0,122.0,94.0,48.0,78.0,0.0,5.782786885245901
Minsk,1985,28.0,125.0,84.0,49.0,79.0,0.0,4.326027397260274
Minsk,1986,40.0,102.0,111.0,37.0,75.0,0.0,5.585479452054795
Minsk,1987,37.0,117.0,92.0,36.0,83.0,0.0,3.803835616438356
Minsk,1988,24.0,115.0,92.0,37.0,98.0,0.0,5.963934426229509
Minsk,1989,25.0,119.0,111.0,42.0,68.0,0.0,7.868493150684931
Minsk,1990,39.0,86.0,125.0,43.0,72.0,0.0,7.467397260273972
Minsk,1991,25.0,123.0,108.0,36.0,73.0,0.0,6.496164383561643
Minsk,1992,35.0,120.0,102.0,20.0,89.0,0.0,6.7224043715847
Minsk,1993,33.0,106.0,105.0,37.0,84.0,0.0,5.447671232876712
Minsk,1994,28.0,110.0,109.0,34.0,84.0,0.0,6.208219178082191
Minsk,1995,40.0,111.0,99.0,31.0,84.0,0.0,6.641095890410959
Minsk,1996,48.0,103.0,116.0,32.0,67.0,0.0,4.828688524590164
Minsk,1997,21.0,110.0,114.0,37.0,83.0,0.0,5.677534246575343
Minsk,1998,32.0,93.0,96.0,49.0,95.0,0.0,5.7813698630136985
Minsk,1999,42.0,114.0,98.0,27.0,84.0,0.0,7.301095890410959
Minsk,2000,34.0,124.0,95.0,31.0,82.0,0.0,7.279508196721312
Minsk,2001,25.0,114.0,97.0,47.0,82.0,0.0,6.326849315068493
Minsk,2002,50.0,114.0,92.0,36.0,73.0,0.0,7.259178082191781
Minsk,2003,33.0,130.0,97.0,34.0,71.0,0.0,5.8002739726027395
Minsk,2004,30.0,111.0,110.0,48.0,67.0,0.0,6.051639344262296
Minsk,2005,44.0,129.0,76.0,33.0,83.0,0.0,6.133698630136987
Minsk,2006,37.0,141.0,89.0,31.0,67.0,0.0,6.430958904109589
Minsk,2007,27.0,121.0,102.0,34.0,81.0,0.0,7.376986301369863
Minsk,2008,30.0,125.0,105.0,38.0,68.0,0.0,7.506284153005465
Minsk,2009,24.0,128.0,84.0,52.0,77.0,0.0,6.311780821917809
Minsk,2010,23.0,112.0,109.0,52.0,69.0,0.0,6.148219178082192
Minsk,2011,30.0,125.0,101.0,44.0,65.0,0.0,6.863561643835616
Minsk,2012,31.0,106.0,94.0,42.0,93.0,0.0,6.136885245901639
Minsk,2013,31.0,124.0,100.0,37.0,73.0,0.0,6.761369863013699
